,symbol,date,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
1,FISV,2020-12-31,FY,1.0372194154889045,0.21666560081857134,0.0579395024621091,60.997172098033936,0.0,60.997172098033936,20.417946748591913,40.57922534944203,0.47401023431187717,0.12469701050363588,0.0788446000538648,0.06450309722596283,0.16737830913748933,0.012838553183505541,0.02963192081657903,0.03139940998948832,0.8181041844577285,0.6322894168466523,0.12469701050363588,0.5568152883313902,1.2851531085678936,0.3857115713471404,0.3901610895235221,2.61212976022567,0.20049313479017597,2.308042066192391,5.983883964544722,17.876430205949656,,9.122850122850123,0.19903777858186253,6.197877746226274,4.852787326259154,1.3540576894335674,0.0,0.27922165364934015,0.7829756450446106,0.20049313479017597,10.799479166666666,-4.607777777777778,,,2.125266953474791,2.125266953474791,4.626304915556154,71.7222135760334,21.161034987939637,16.56857501949361,16.56857501949361,7.9598772694254425,4.626304915556154,,17.4429096404179,2.125266953474791
2,FISV,2019-12-31,FY,1.0838685063902842,0.23367457239142875,0.056781331468175746,99.67900265043683,0.0,99.67900265043683,26.950461480504803,72.72854116993203,0.4788455875134976,0.15794640227741238,0.10631196623147149,0.08766074408559929,0.18282548476454294,0.011516785101690762,0.027077837411686224,0.02603054423089368,0.8245614035087719,0.673088875077688,0.15794640227741238,0.5538374237480493,1.302161981867249,0.393143677314883,0.3963317530339917,3.40169133192389,0.1290873822279697,2.3511628612147124,3.6617541337167507,13.543367346938776,,6.3430884184308844,0.13137904796296057,4.1108986615678775,3.0504485953816736,1.3134284453596117,0.0,0.27436929419848827,0.7420393559928443,0.1290873822279697,9.738675958188153,-3.8765603328710125,,,2.4992958947105732,2.4992958947105732,8.091123913974673,92.30042476109743,39.74169687158149,29.489903152651163,29.489903152651163,-1.631629820410211,8.091123913974673,,32.09433260082737,2.4992958947105732
3,FISV,2018-12-31,FY,1.1064676616915423,0.7283582089552239,0.2064676616915423,65.75390692083118,0.0,65.75390692083118,15.104268491365264,50.649638429465924,0.47295208655332305,0.3010475699811094,0.2670444787910012,0.20384681435686072,0.24308681672025723,0.10539868584620848,0.5176624509376363,0.18947254647643752,0.7633440514469454,0.8870507701083856,0.3010475699811094,0.7963949564908542,3.911469690361971,0.7219932104752668,0.7221279689772176,9.082901554404145,0.260446383621413,4.9114696903619715,5.551000953288846,24.165354330708663,,14.630653266331658,0.5170484816196057,3.954140127388535,3.036942675159236,1.0573248407643312,0.0,0.2665292804396359,0.7680412371134021,0.260446383621413,388.0,-4.311111111111111,,,14.49151829579154,14.49151829579154,5.7065175085437065,27.99414612657961,27.876721016988256,21.410471296552835,21.410471296552835,36.147066280477816,5.7065175085437065,,16.75585628878565,14.49151829579154
4,FISV,2017-12-31,FY,1.019091847265222,0.6821465428276574,0.16769865841073273,63.887816011235955,0.0,63.887816011235955,9.656084656084657,54.2317313551513,0.4691011235955056,0.26896067415730335,0.2384129213483146,0.21875,0.11634756995581738,0.12110020410146759,0.4562431343830099,0.1834510837025506,0.9175257731958762,0.8864229765013055,0.26896067415730335,0.7345709009621927,2.7674844379348222,0.641976927110645,0.6421176778928057,8.704545454545455,0.3026530612244898,3.7674844379348222,5.713139418254764,37.8,,14.605128205128205,0.5536009330352804,3.571772639691715,2.8805394990366087,0.7827552986512524,0.0,0.26035814606741575,0.8064733648010789,0.3026530612244898,494.3333333333333,-5.167247386759582,,,10.835335989864518,10.835335989864518,5.195102280252809,23.74903899544141,24.74189179625418,19.95367672846932,19.95367672846932,0.6077519315968003,5.195102280252809,,16.972827912727272,10.835335989864518
0,EXC,2021-12-31,FY,0.8663025262243188,0.3915337347154118,0.0733660232139532,51.47577516713896,26.214694693156055,77.69046986029502,58.01175882872843,19.678711031566593,0.28403994827633644,0.07491677442429912,0.06074779211489256,0.046936473436597244,0.16757246376811594,0.012825814018178673,0.04960311691332538,0.023293014661853517,0.7726449275362319,0.8108703635695924,0.07491677442429912,0.7384090276890228,2.855755531648882,0.5094213131356355,0.5522327821898191,1.7332908975175048,0.07100926515312257,3.8674439566190792,7.09071400702302,6.291827852998066,13.923488496522204,0.4315771975444971,0.27325900475893333,3.076608784473953,-5.0755873340143,1.2073544433094996,0.8774912075029309,0.08286791206977193,-1.649734395750332,0.07100926515312257,0.449351036849172,-0.3773963162510964,-0.46452806909315236,0.8774912075029309,1.1639827658971302,1.1639827658971302,1.1014075237983876,23.465919851992965,-8.056522291708593,13.291121934760955,13.291121934760955,-3.32704102785165,1.1014075237983876,0.03739428128270903,7.243124711898396,1.1639827658971302
1,EXC,2020-12-31,FY,0.983634797588286,0.4173518127006499,0.05191449377495889,51.55891522140501,26.732306907111262,78.29122212851627,55.29644436883294,22.99477775968333,0.28835618511456157,0.08544447471170435,0.07061351735827355,0.05941463119343806,0.15987998285469351,0.015179752082092842,0.060242442841798374,0.024222195527946046,0.8414059151307329,0.8264257881686149,0.08544447471170435,0.7303680103930651,2.898542274052478,0.5212875359934184,0.5469145415612225,1.726605504587156,0.10767040398647446,3.9686051864354766,7.079280051424898,6.60078607523863,13.653890824622533,0.4000653879686138,0.25548845086106237,4.339139344262295,-3.9067622950819674,0.6793032786885246,0.7600611309220581,0.128181845697509,-0.9003541912632822,0.10767040398647446,1.1,-0.5262176938369781,-0.6459731543624161,0.7600611309220582,0.8878909612643854,0.8878909612643854,0.8756901532370834,14.738628106367804,-7.587707047678992,6.831623842455725,6.831623842455725,-0.44069957308149266,0.8756901532370834,0.05156932690320578,6.43950533175843,0.8878909612643854
2,EXC,2019-12-31,FY,0.848572435671484,0.48001409940077544,0.04138174127599577,65.94546721644696,26.76343729263437,92.70890450908132,53.89017916390179,38.81872534517953,0.2998431964690168,0.12701086009640514,0.115715198327429,0.08525466054939311,0.19422835633626098,0.023492322587356073,0.09111221449851042,0.039479384793125856,0.736762860727729,0.9110653863740283,0.12701086009640514,0.7233650991782488,2.8054865938430984,0.4960511705737923,0.5398083486854319,2.7066831683168315,0.17616868171115638,3.8783825719960277,5.534876245580199,6.773033707865168,13.638009049773755,0.4292248825296324,0.27555470206518,6.843782117163412,-0.605344295991778,0.6032887975334018,0.47956403269754766,0.19336198385504386,-0.08845171947739901,0.17616868171115638,1.0952302631578947,-0.9187362030905077,-1.1402397260273973,0.47956403269754766,1.0350686706585155,1.0350686706585155,0.9685246774870782,11.360372221832424,-56.62827307860781,5.008868124838564,5.008868124838564,0.2513784491639515,0.9685246774870782,0.04221376054702846,7.367514391657966,1.0350686706585155
3,EXC,2018-12-31,FY,1.1715187653454928,0.6582777972641178,0.13995089442300948,59.955953869667916,23.648440804398817,83.60439467406673,53.331795285884574,30.27259938818215,0.27728220091704875,0.10832291232457969,0.06202584410170905,0.055856606919549814,0.053763440860215055,0.016796750956829844,0.0653361071382135,0.03600524653156232,0.9005376344086021,0.5726013340174448,0.10832291232457969,0.723647485501312,2.8148485242491224,0.5283692836008523,0.5428282708197111,2.5083655083655083,0.23664038545773106,3.889806267065401,6.087802402300795,6.843947368421053,15.434421364985162,0.4691227658492706,0.3007119816823492,8.938986556359875,1.0858324715615304,1.6504653567735263,0.6626865671641791,0.2402111991107406,0.12147154095326237,0.23664038545773106,4.190014541929229,-1.1382670529365289,-1.3803896518684127,0.6626865671641791,1.0458931463756338,1.0458931463756338,0.8941463597360012,16.00788893288557,30.643673100095235,3.7223341919366035,3.7223341919366035,-0.3353231471204452,0.8941463597360012,0.041397499067025556,8.349863973510017,1.0458931463756338
4,EXC,2017-12-31,FY,1.0961467210077807,0.6012412004446092,0.08317895516858095,60.88231785511914,24.941641488348992,85.82395934346813,53.35789081577749,32.466068527690645,0.27944290358176016,0.12704661358146194,0.1120157466225284,0.112433270704721,-0.033280085197018104,0.032305055698371894,0.1262685467394581,0.04022510953316211,1.003727369542066,0.8816901408450705,0.12704661358146194,0.7246615252784918,2.832434604950263,0.521691070455929,0.5437430278580052,2.730769230769231,0.21021864987915237,3.908631141775798,5.995172537099946,6.840600226500566,14.634161114476075,0.451888089269831,0.2873264781491003,7.898627243928194,-0.10982048574445617,0.9482576557550159,0.32785145888594164,0.22307715248575943,-0.013903743315508022,0.21021864987915237,2.479284057010275,-0.9862869198312236,-1.1783238815374921,0.32785145888594164,0.8662458238905449,0.8662458238905449,0.7713310537681549,6.860345242413794,-248.68751503750002,3.457687374852941,3.457687374852941,0.030684453266068966,0.7713310537681549,0.04778935276595322,6.7029227902025905,0.8662458238905449
0,WRI,2020-12-31,FY,0.058580609845309835,0.058580609845309835,0.017819606296281015,68.14860906578909,,,,,1.0,0.18483719236628204,0.18483719236628204,0.27415150823775053,-0.0056231609396040095,0.030029535012874236,0.0660699071703336,0.04063402124009659,1.483205326417635,1.0,0.18483719236628204,0.5454884636744586,1.2001641764352386,,,1.373450236317556,,2.2001641764352384,5.355942036141009,0.0,,,0.10953627505427374,1.7874526685001395,1.7874526685001395,0.2823388736099486,1.3950857017964173,0.5167508993655469,1.0,,5.605675,,,1.3950857017964173,1.5683220290785571,1.5683220290785571,6.507620005669287,23.737312435376897,12.593340454093397,12.593340454093397,12.593340454093397,-0.38529940289669007,6.507620005669287,0.05877184730135042,8.65377821768849,1.5683220290785571
1,WRI,2019-12-31,FY,1.244156681532427,1.1204843013988144,0.3714738595454301,62.73462111482147,0.0,62.73462111482147,0.0,62.73462111482147,0.8750310814282045,0.3279815052658618,0.6223395838684819,0.6482096069868996,0.0034340886126942405,0.08010164720891716,0.168127984820058,0.04171270804867824,1.0415689822550076,1.897483772336533,0.3279815052658618,0.5235674340910742,1.0989329268292682,0.47691104956263347,,2.9335195838770747,0.15787467539376593,2.0989329268292685,5.818158992814357,,,11.122602911933441,0.12357368102157121,2.11461473395265,0.680169098391391,0.32481515933749266,0.6444972815318528,0.5549447726688929,0.3216515460099981,,,1.1924316686536849,0.6283637412830674,0.6444972815318529,1.9848631771703906,1.9848631771703906,7.652547441006935,11.805668040895906,42.87169186157353,13.789745967339384,13.789745967339384,-3.0340566865102585,7.652547441006935,0.054592190742553136,10.646352818799896,1.9848631771703906
2,WRI,2018-12-31,FY,1.537981002871659,1.4472189087696046,0.5819748177601061,67.29259508196414,0.0,67.29259508196414,0.0,67.29259508196414,0.8695878918642108,0.34726168085294656,0.6055781167925264,0.616780288695973,0.004284146481745743,0.08560343311572811,0.18712582802640546,0.04966548961087149,1.018498310280397,1.7438668018455166,0.34726168085294656,0.5425354478396827,1.1859617215752107,0.5031342548641473,0.5038383328822427,2.883741655071059,0.1608517560606282,2.185961721575211,5.424073771496262,,,,0.13879080555040932,2.243330152536566,1.0232271592378281,0.5167049255029407,1.1674689637699518,0.5383820298335489,0.4561197370261575,0.1608517560606282,57.192,0.4717091621702316,0.2892326676342819,1.1674689637699518,2.0809557025393857,2.0809557025393857,6.858980785884134,11.120622548404919,27.931236717063296,12.739988346202265,12.739988346202265,-5.827206215364146,6.858980785884134,0.10498233877539592,9.652596295238816,2.0809557025393857
3,WRI,2017-12-31,FY,1.5497024806161614,1.0095566832384535,0.1135038595948928,66.45632219804837,0.0,66.45632219804837,0.0,66.45632219804837,0.8680375390595695,0.3361713858012468,0.18321664168831553,0.5849540183159067,-0.00016188471903478616,0.07989107473861821,0.1852504251752363,0.04722369819341127,3.192690428804053,0.545009627311463,0.3361713858012468,0.5687401275163292,1.3187874963670863,0.5323398434209459,,2.485052104828725,0.13094082378387614,2.318787496367086,5.492329216056421,,,0.1719798735752309,0.13657667481048524,2.1080249516485385,1.0660702553911168,0.1032999274751519,0.877112451308482,0.47064796576192114,0.5057199415772655,,,0.6247883657318087,0.37165349557473354,0.877112451308482,2.0632089407141616,2.0632089407141616,6.514869584533544,11.137404617357744,27.371554409699314,13.842340896952082,13.842340896952082,0.2939037329580515,6.514869584533544,0.0787537565027937,9.969089515808061,2.0632089407141616
4,WRI,2016-12-31,FY,1.165712525351064,0.9474922770176024,0.13911637101121865,62.74183657686674,0.0,62.74183657686674,0.0,62.74183657686674,0.8792513943099417,0.35399732510849685,0.29538626707062987,0.4347754091947121,0.042234693311813516,0.05397264197655801,0.13562992505906382,0.045136400368532385,1.4718876862706445,0.8344307883685187,0.35399732510849685,0.6020594868495716,1.5129384090178888,0.5700327688640632,0.5942929154052041,2.3587017143965663,0.09570018228827588,2.512938409017889,5.817489890542629,,,0.1524593997834433,0.12413913214762021,1.9638070012621685,1.1592295704515214,0.1292759890163837,0.7746941611246667,0.44937631356279173,0.5902970962556234,0.09570018228827588,1.0079877551020409,-0.9293426108161199,-3.06272865948185,0.7746941611246667,2.5184334939356923,2.5184334939356923,8.07309266283773,18.568420596258317,30.434005393994898,17.96510501150317,17.96510501150317,0.4122818810355661,8.07309266283773,0.04172105845560035,14.264162408314938,2.5184334939356923
0,HUM,2021-12-31,FY,0.891490349539033,1.2204019367248127,0.22511109637195728,7.971082538765289,,,,,0.0,0.037898487912934604,0.040378503322739095,0.03531012231532312,0.14460345855694692,0.06612110555029532,0.1824004975124378,0.10750998941292988,0.8744782349433512,1.065438373570521,0.037898487912934604,0.636976419135218,1.7571517412935322,0.39596559107471546,0.44359861591695504,9.656441717791411,0.1764430577223089,2.7585820895522386,45.79051819184124,0.0,,27.03026358607224,1.8725821723251725,17.57739649384558,7.351112768867338,128.88536615690663,0.12069553358336174,0.02723201386882404,0.4182139699381079,0.1764430577223089,0.9925405879771829,-1.7188449848024316,-2.3513513513513513,0.12069553358336174,3.090592717697612,3.090592717697612,0.5982944584967929,16.943992806197613,52.53354217820042,21.970261229256234,21.970261229256234,-1.610311555126318,0.5982944584967929,0.007123204959058698,13.26514043091263,3.090592717697612
1,HUM,2020-12-31,FY,0.985469562557357,1.4044814928112572,0.3573722851024778,5.3835785107899685,,,,,0.0,0.0,0.059620244961441256,0.04363942712721146,0.2841304347826087,0.09628528124910635,0.24526515151515152,0.0,0.7319565217391304,,0.0,0.6074237181503618,1.547275641025641,0.30624620982413586,0.33706779988410274,0.0,0.8078796561604584,2.547275641025641,67.798769771529,0.0,,32.5411218894981,2.206382796190912,42.65539073669241,35.363353731873914,130.3111218693031,0.09593109593109593,0.07308664376903636,0.8290477034935272,0.8078796561604584,6.129347826086956,-5.8495850622406635,-8.797191887675506,0.09593109593109594,3.6893033916007143,3.6893033916007143,0.6564287079242384,15.042101859190558,10.833530900512214,8.981513913795816,8.981513913795816,0.5765663331226741,0.6564287079242384,0.006377506071233197,9.50184047369363,3.6893033916007143
2,HUM,2019-12-31,FY,1.647721623860812,1.332394366197183,0.33587406793703395,5.940081370977684,,,,,0.0,0.0,0.053261003575391444,0.04171803723338676,0.22077546296296297,0.09310724358533398,0.2248899227382238,0.0,0.7832754629629629,,0.0,0.5859874802228795,1.415385893495057,0.29210773935544576,0.3285921463632307,0.0,0.8969614666440333,2.4153858934950567,61.446969696969695,0.0,,33.19079283887468,2.2318222466808835,39.41665734213569,33.926373503412776,112.08832195740554,0.10749907646841522,0.08143262236468993,0.8607115821347464,0.8969614666440333,5.7186147186147185,-7.179347826086956,-11.874157303370787,0.10749907646841522,3.822633287884108,3.822633287884108,0.7091147344079183,16.99779715044736,10.11720248158773,8.707993354704959,8.707993354704959,0.2613731622129092,0.7091147344079183,0.006324294584583037,11.161660108761605,3.822633287884108
3,HUM,2018-12-31,FY,1.5581502252459318,1.2304863473384204,0.21540866047623425,6.50961132977228,,,,,0.0,0.0,0.0362489457407928,0.029571970761877987,0.18952981095492002,0.06622594734978161,0.16563330380868024,0.0,0.8158022297624818,,0.0,0.6001652697438319,1.5010333628579864,0.3009768849752339,0.3804646058167185,0.0,0.34823717948717947,2.5010333628579864,56.070935960591136,0.0,,32.802305475504326,2.2394837288002205,15.805245625009093,11.353883304481911,89.96552376241945,0.15745692216280452,0.03818175428732078,0.718361711919006,0.34823717948717947,1.1651474530831099,-3.5506535947712417,-6.262247838616715,0.15745692216280452,4.145688175110284,4.145688175110284,0.7401661784385648,25.02931523903482,26.985482093078534,19.385337113343578,19.385337113343578,-0.9021204258494676,0.7401661784385648,0.006290900116885354,16.28497436210035,4.145688175110284
